GeneID	GSM4075467	GSM4075468	GSM4075469	GSM4075470	GSM4075471	GSM4075473	GSM4075474	GSM4075475	GSM4075476	GSM4075477	GSM4075478	GSM4075479	GSM4075480	GSM4075481	GSM4075482	GSM4075466	GSM4075472	GSM4075483
126526	395	260	366	276	293	444	340	301	173	324	153	358	352	422	218	416	245	190
23646	4086	2698	2527	2534	2496	3176	2389	3501	1914	3748	1322	3288	3501	5505	2341	5137	2024	3648
102465477	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
147746	5	8	9	24	7	9	5	8	2	10	8	6	4	2	3	12	13	7
57716	36	39	48	210	16	35	16	26	96	65	45	49	31	57	64	32	127	75
29950	478	359	187	344	349	344	349	223	394	282	289	291	396	715	709	527	553	245
29946	436	593	543	550	422	440	531	411	599	323	334	401	401	622	635	373	759	327
105372489	20	25	21	26	18	21	24	15	35	10	19	16	11	24	15	21	38	18
645	1584	546	629	617	821	1602	816	570	694	874	470	915	514	622	958	1569	796	457
57731	3	7	6	135	1	9	6	9	46	8	15	7	9	5	8	6	51	9
92799	2179	1524	1745	739	849	2277	1033	1387	953	1823	830	1434	1275	1807	1153	2063	1192	993
8425	7240	3813	2524	11236	1363	2046	1503	2392	7225	5715	3411	3482	2240	3088	4082	6069	5528	3111
9253	326	384	347	736	158	578	250	321	529	506	164	291	430	579	181	323	335	611
79934	588	271	319	301	372	543	513	553	313	318	229	340	431	699	393	549	342	330
80271	729	659	749	717	400	533	465	439	578	561	397	597	915	850	477	564	853	416
284325	668	451	510	352	423	600	738	895	437	503	395	479	438	380	419	637	411	384
6626	2220	954	1328	844	1532	2481	2345	2444	697	1935	584	1593	1933	2703	1030	2245	864	988
8190	10	7	5	14	31	3	0	1	24	9	12	4	2	7	6	1	9	3
100529262	327	254	193	243	249	226	272	184	396	234	355	283	112	218	790	316	499	156
100529264	742	573	548	703	462	652	714	673	861	576	605	622	535	867	1369	632	999	471
53916	320	248	190	230	222	223	274	183	380	227	345	279	111	211	786	315	492	154
112398	552	423	434	575	337	521	543	565	659	454	400	456	468	764	945	438	712	386
171523	24	10	20	60	20	16	2	5	33	71	9	12	3	5	12	20	41	23
1548	1	2	1	10	1	0	0	1	3	6	3	1	0	0	0	0	1	4
1549	1	0	2	5	4	0	0	0	2	1	1	0	0	0	0	3	4	2
22952	0	1	2	1	0	1	0	0	1	0	0	1	0	0	0	0	2	1
107985299	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1
1556	13	5	0	43	17	33	10	7	2	5	155	12	0	0	20	8	68	9
1555	432	131	157	128	106	185	230	240	45	788	108	723	13	5	79	307	219	532
1553	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1572	7	9	0	0	3	5	1	5	0	10	0	14	4	1	3	1	0	28
29785	4157	3843	5296	123	3159	4072	4608	5548	868	4630	2159	10179	6763	5443	771	4022	809	2455
558	442	742	494	2420	170	213	229	556	753	658	254	491	555	1127	363	721	671	1277
11100	7192	4932	6285	4137	3115	4853	3803	5865	2648	4535	2190	4688	3534	3027	1743	7175	3282	4117
105372401	589	386	450	293	262	497	342	464	251	471	187	393	303	528	501	502	280	399
90324	1249	883	1013	562	613	693	758	957	592	834	523	940	729	631	574	1000	680	547
7040	1263	1857	1470	869	407	875	1476	2130	824	2051	484	1267	1707	3617	410	2150	650	3344
80776	159	50	61	76	92	60	150	118	69	46	69	55	70	135	128	152	115	52
641649	49	71	74	95	29	31	49	50	107	124	49	31	24	103	147	51	75	69
56915	659	331	657	131	875	801	960	696	95	425	41	178	451	506	131	780	89	241
593	1001	611	767	513	1102	998	1232	1173	446	533	277	424	628	757	563	1193	478	527
374907	527	816	841	438	392	485	305	440	533	332	902	523	83	155	1579	409	1636	172
55101	1210	714	832	886	888	865	1628	1445	532	707	474	769	907	993	580	1241	738	577
100170765	1	0	2	6	0	1	0	2	8	2	2	7	0	0	3	2	3	1
107985329	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
100505495	51	37	38	80	11	14	34	28	106	30	30	38	73	155	31	31	30	67
101927931	4	11	7	7	6	2	12	9	24	37	21	16	4	7	33	12	10	9
90273	17	42	23	23	14	9	16	9	43	47	18	16	37	45	24	26	20	44
105372404	0	2	0	0	0	0	0	0	0	0	3	2	0	0	6	0	1	1
1089	11	10	4	3	4	0	2	1	3	4	1	10	8	31	3	15	0	9
105372405	0	8	0	16	1	1	1	0	0	2	26	1	2	2	42	2	16	0
1087	161	22785	3845	29586	1975	1242	191	136	29895	557	81400	16496	1079	106	59052	734	74734	466
1048	88338	167702	164587	45429	75920	51104	36771	49165	37860	23085	131892	217610	62037	46229	73061	72043	154226	53049
4680	21052	46341	53646	6766	26554	7950	7087	7873	5976	7198	19428	54109	4572	4929	16332	17982	26786	3040
112268252	1422	3959	4282	519	1906	473	414	551	433	353	1596	4341	461	284	527	1324	1965	253
1084	53	134	222	33	63	17	15	7	176	7	67	220	44	61	86	18	114	8
147719	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
63946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
6223	26244	9881	15050	2977	17783	16345	25952	16233	3924	13791	2097	6891	14617	20177	6580	27269	3581	6686
102465478	27	12	18	4	16	16	23	19	8	11	2	9	13	21	8	26	2	6
973	110	446	179	281	373	6	25	24	647	342	739	173	22	65	787	123	860	74
9138	1888	2243	2515	1273	1445	1998	930	1539	1916	1888	1383	1819	1553	1931	1598	1823	1324	2064
390937	49	51	60	14	6	8	19	24	39	49	38	30	79	65	52	45	34	13
100505585	5	4	3	2	0	3	9	6	6	9	4	1	10	13	14	3	3	3
10567	2140	1274	1155	1121	1684	1969	1731	1197	1423	1809	1037	939	1304	3357	3185	2158	1499	1025
478	20	48	46	299	12	153	144	287	30	20	61	19	74	32	33	45	118	51
2901	13	45	13	699	1	2	21	36	75	10	56	24	6	19	51	36	256	120
64763	972	433	555	368	389	637	473	716	218	591	174	462	492	488	290	741	323	327
5452	97	175	82	517	65	83	59	119	275	299	446	128	184	290	204	133	423	190
100505622	0	0	0	2	4	0	2	1	5	1	3	1	3	2	1	2	3	3
100422980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162989	830	863	822	559	826	701	1112	1038	399	763	891	782	1414	1582	1513	870	903	800
116115	437	232	335	173	256	345	304	383	122	253	90	266	298	267	140	353	145	267
2931	2857	1783	2152	1516	1557	2472	1934	2388	1300	1802	1167	2012	2408	2634	1701	2489	1880	1495
2077	1627	1217	1258	1088	757	1601	1452	1588	938	1236	501	1477	1293	1542	617	1631	759	1035
23152	2205	2074	2128	2496	738	1417	1018	2114	1260	1730	1270	1987	1816	1325	752	1410	1838	2383
5050	1092	338	633	55	428	777	778	604	94	605	86	394	498	893	178	1117	95	207
284338	304	87	179	23	116	197	228	155	26	136	23	128	147	273	29	298	31	62
284339	4	14	28	11	3	13	17	18	2	24	5	6	66	60	5	7	7	14
1954	1224	822	874	1595	268	851	261	797	972	669	439	558	541	613	424	700	642	971
102465875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84518	27	7	24	6	59	30	29	19	8	35	14	4	14	15	21	31	8	6
101930071	25	13	23	13	10	12	7	14	279	22	4	8	13	12	16	29	9	7
100996307	10	7	6	17	10	5	10	9	27	12	5	5	6	17	13	13	15	8
3991	349	151	275	122	127	180	84	115	4858	429	59	87	178	161	194	324	114	90
284340	96	3	0	1	171	43	2	1	0	2	0	0	15	9	0	31	0	0
634	5757	14373	9335	23052	3403	2229	2045	3057	11038	1493	22658	24652	5523	4179	27466	6144	48225	1923
105372407	4	14	16	12	2	2	0	4	34	5	17	17	3	0	4	2	29	3
1088	1	46	29	19	20	3	1	1	28	1	51	71	6	3	3	1	225	10
5671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100289650	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
653492	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5669	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5675	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985349	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
5673	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
5672	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
284344	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
5678	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
23574	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2
57126	29	2878	99	2509	622	16	18	26	16784	1167	29899	321	9	10	10268	71	3043	30
83639	1	1	0	1	14	10	10	2	1	0	3	2	0	0	2	0	8	1
27076	21	27	28	36	30	202	30	9	13	162	12	27	25	89	14	21	25	24
653583	140	264	287	347	160	196	89	109	519	195	232	121	88	156	451	119	431	153
23474	4199	1666	1054	2341	2170	1754	2401	2116	5917	1082	3712	3105	1207	1637	9503	4466	7415	482
284346	127	122	54	325	36	51	63	47	430	131	173	158	53	55	296	125	698	71
7515	1113	616	771	604	675	932	607	715	294	814	251	616	722	773	206	1057	406	549
390940	6	20	13	53	7	1	27	10	16	37	7	5	11	30	1	17	25	15
126298	597	439	517	368	260	396	315	589	418	372	218	555	511	618	481	337	362	410
79177	347	184	285	154	296	252	438	307	136	159	103	198	235	274	206	327	177	165
126299	454	183	189	290	272	433	271	327	194	325	83	225	315	707	293	346	201	229
100170229	150	60	59	88	88	127	95	98	64	113	29	73	87	190	74	107	60	80
105372411	40	14	21	29	22	35	22	18	13	26	7	19	24	43	16	30	14	16
199731	127	134	236	472	36	182	95	90	71	70	43	74	167	169	60	83	166	87
105372410	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5329	1598	1885	907	771	1224	1829	1900	1535	467	1241	1372	3035	4438	6064	1751	1993	1008	1539
105372412	3	11	1	37	0	2	5	5	2	3	79	10	3	10	20	13	67	6
56269	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
56006	1202	528	717	308	437	642	734	844	374	859	225	633	669	800	332	1212	321	583
3783	4384	843	766	90	1874	885	499	589	531	1015	185	92	212	277	729	2656	220	798
284348	112	25	41	43	120	36	41	38	7	26	11	35	79	80	4	210	19	45
284349	159	185	251	124	114	102	112	125	119	158	69	172	90	89	98	159	62	217
342908	3	10	27	38	31	1	7	11	19	29	8	34	14	12	43	3	38	18
100505715	5	14	9	29	34	0	0	2	13	14	11	22	6	4	7	3	17	21
7596	211	120	157	167	142	83	121	135	118	104	87	142	165	106	76	205	88	168
7638	20	20	9	31	6	3	7	11	17	11	10	32	33	4	1	21	9	31
7711	48	63	52	86	83	19	21	20	66	56	54	77	49	37	97	55	42	81
101928063	22	20	32	22	31	8	6	6	21	22	13	19	21	22	28	19	19	22
7773	76	43	41	63	36	43	54	49	32	54	32	42	53	74	50	47	29	36
105372414	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7673	21	36	28	31	21	16	35	16	18	27	15	28	37	42	18	23	17	26
7766	121	212	225	81	124	40	32	44	127	116	105	174	57	51	99	141	65	100
342909	39	60	115	49	79	31	20	19	48	84	32	82	67	56	43	74	45	97
7767	238	283	318	243	249	116	139	150	316	218	216	284	216	145	260	222	235	339
100379224	92	96	119	91	75	49	47	65	104	87	78	99	84	65	65	80	75	126
7768	56	65	51	52	31	22	20	34	55	37	30	44	54	40	53	69	41	55
10780	139	131	159	108	110	29	20	43	108	95	85	138	105	95	83	141	71	116
7769	207	193	157	175	171	87	101	74	165	157	133	160	128	132	260	186	163	182
7770	219	217	238	171	156	94	116	188	100	165	78	167	217	185	111	262	114	187
353355	25	47	65	109	30	7	22	20	32	19	34	49	38	25	45	24	57	46
9310	32	47	55	69	33	22	32	26	44	36	42	63	59	48	49	33	37	65
7771	96	77	103	88	37	25	47	42	32	67	51	97	93	44	49	95	58	60
26974	2	59	71	54	1	3	4	4	15	47	13	2	11	7	6	6	24	17
7772	4	4	3	72	0	6	3	5	18	10	6	2	9	8	9	3	29	25
7733	134	105	99	87	71	83	78	120	86	76	71	102	104	91	94	98	84	94
125931	1	3	0	1	0	8	0	0	13	0	9	0	0	2	3	2	2	2
388550	2	3	0	1	0	2	1	0	3	1	4	2	0	0	9	2	3	0
147710	4	25	31	2	0	5	7	5	18	2	4	1	0	0	17	3	9	1
107985305	9	25	25	16	10	18	21	12	52	14	57	21	3	7	82	14	79	5
5817	1782	1506	2037	632	1246	1718	1589	1858	892	933	710	1636	1834	1724	842	1515	883	1515
100616355	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
56971	129	90	41	120	65	310	72	58	201	169	190	190	63	53	254	60	308	626
107985306	1	2	2	4	0	0	1	0	3	1	4	1	1	4	6	9	2	2
388551	3	1	3	2	7	0	7	11	8	2	5	8	1	1	12	6	9	1
602	2633	1933	1472	1617	1836	1754	2037	2318	1682	1596	1449	2006	1849	2383	1709	2776	2288	1802
102465879	6	14	10	11	4	6	10	6	18	11	8	12	4	3	14	9	13	16
23624	1957	921	1025	527	1237	1484	880	950	720	1400	805	1930	826	754	2035	1628	1524	577
4059	474	808	800	1402	219	720	181	270	1333	1096	640	287	318	690	949	411	694	1049
5819	3619	2452	1896	1667	1619	4824	2156	2704	1205	2701	2222	3641	3234	4157	2706	3294	2831	2242
10452	3397	1240	1964	633	1579	4370	4154	4632	520	2275	350	2168	2932	3175	885	3226	629	1205
348	1696	1948	476	463	487	578	3122	5168	2404	6228	477	2031	2547	6928	2435	5923	1167	6941
341	509	317	109	33	153	181	1088	1156	115	1123	66	496	432	951	234	1922	56	1264
342	1	4	1	0	0	0	2	9	0	9	0	2	2	10	2	9	0	4
346	0	1	0	0	0	0	1	1	1	2	0	1	1	1	0	3	0	3
100533990	65	48	14	2	23	22	60	81	18	212	6	40	66	120	12	241	21	81
344	65	48	14	2	23	22	60	79	18	211	6	39	66	120	12	241	21	80
1209	4189	2877	2815	2262	2614	3681	2557	3178	2125	2879	2218	3571	2822	3371	2551	4207	2993	2003
5971	953	636	424	552	286	790	573	623	264	502	667	493	702	1343	742	1038	978	430
11129	928	961	973	888	961	1055	669	839	878	1566	719	1175	1006	994	1023	1018	849	1360
162979	194	108	113	35	166	200	143	188	123	197	59	93	158	172	162	178	91	69
79760	222	153	161	66	260	221	340	229	187	176	85	146	212	295	317	270	106	104
105372419	86	58	60	16	103	78	131	89	53	53	33	57	85	73	81	111	33	40
284352	1522	899	1023	551	1151	1019	797	1080	576	1413	456	589	1130	1065	502	1227	636	778
284353	10	1	9	3	5	37	3	4	3	20	3	11	4	3	2	1	0	4
105372420	0	0	1	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0
79090	395	399	539	132	483	632	547	374	174	378	85	125	219	364	552	328	144	234
388552	414	277	322	159	170	344	269	467	154	378	121	286	197	239	203	307	181	174
90332	82	107	111	36	50	35	30	84	97	114	44	120	94	211	58	80	34	528
57787	717	646	810	786	347	552	323	502	380	557	228	490	449	537	277	530	453	563
1158	2	2	1	99	11	5	1	2	1	2	0	1	0	1	0	3	20	0
147700	50	28	46	10	14	87	48	68	13	45	7	45	43	70	10	35	10	10
2068	506	435	612	261	450	635	406	576	168	387	89	322	478	606	253	406	188	275
10848	868	846	774	219	506	1572	632	955	338	1890	322	1473	504	651	468	871	456	436
10849	453	260	359	158	262	482	321	364	138	322	76	187	339	364	125	466	100	157
2067	1230	668	861	574	809	1114	981	900	434	808	266	638	811	999	541	1193	389	587
102464836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2354	383	4318	1066	2997	361	312	575	1068	21795	41	6471	584	1287	2870	732	164	3505	928
6253	137	151	115	279	49	236	131	99	84	156	63	240	157	357	145	100	168	139
147699	53	52	62	17	24	45	68	52	22	74	11	50	13	26	16	35	14	9
107985314	1	10	12	4	3	4	6	10	5	13	3	8	4	1	0	10	5	3
7408	5368	4823	4459	4492	4740	4766	5761	5561	3313	3435	3389	7736	5512	7033	6287	5582	6514	2145
107985315	7	10	7	11	4	7	13	7	10	4	13	13	8	10	19	7	13	9
80207	803	500	529	619	395	603	441	658	460	457	306	480	475	531	430	572	480	276
2828	121	131	114	92	53	78	58	148	201	200	27	130	197	371	43	111	22	483
24139	1211	811	831	377	846	731	600	764	869	802	477	1128	922	1102	667	1018	681	346
442902	1	1	0	0	2	1	0	1	0	2	0	0	0	3	0	1	0	0
100287177	15	26	11	18	9	13	59	38	7	20	9	18	33	45	15	29	11	10
2696	19	112	88	62	23	34	19	20	355	252	256	94	42	26	383	10	296	50
693227	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	1	0
100500845	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	0	1	0
6633	2013	839	1284	460	1866	1859	2845	1583	529	1223	222	902	1525	2712	865	2355	356	464
54814	371	273	430	94	417	398	792	520	151	278	83	349	302	478	269	470	133	224
23403	651	667	738	456	504	606	655	867	450	574	399	901	503	529	678	486	619	403
388553	0	0	0	2	0	3	0	4	0	2	0	0	2	1	1	1	0	1
147912	478	557	646	848	389	410	434	580	360	621	215	439	534	629	377	369	444	426
109729182	97	58	65	259	59	68	45	53	82	84	43	44	57	74	53	78	134	73
1760	981	478	403	2594	462	546	200	293	846	832	402	325	431	763	632	790	1183	591
1762	877	786	817	1138	435	644	480	662	621	685	364	590	641	770	409	728	696	660
81492	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	0
8189	3413	1675	2174	1125	1554	2333	1743	3004	975	2180	750	1996	1975	1939	1109	2711	995	1529
3171	1212	636	731	144	1705	746	870	841	459	539	336	807	1623	1702	1037	1133	444	432
26145	1344	585	710	677	870	878	703	986	445	740	247	615	631	799	448	977	596	590
339344	508	348	340	218	218	348	261	285	300	327	225	365	319	365	308	427	346	195
339345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4858	74	66	57	95	15	29	9	59	168	92	44	50	82	256	66	41	60	154
729440	356	280	289	184	361	299	178	251	284	432	130	258	283	354	419	361	204	344
768217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8993	0	5	1	3	1	0	2	2	1	0	2	5	8	7	2	4	0	1
105372421	5	2	5	3	4	4	5	6	5	2	3	7	2	1	0	7	0	1
444882	111	11	30	5	9	25	107	141	0	160	1	50	29	14	0	113	4	37
147920	61	9	5	28	23	12	585	495	5	150	11	32	145	150	10	55	25	94
388555	6	0	0	0	1	2	60	49	0	0	0	4	5	6	0	8	0	9
105376901	4	0	0	1	2	0	13	18	0	7	3	7	13	5	1	4	0	2
105372424	9	4	1	0	3	1	76	71	0	20	1	5	30	31	2	9	1	13
645553	1	2	1	0	0	16	3	11	0	30	0	2	1	0	0	2	0	8
93429	2	0	1	7	0	2	4	4	0	22	1	1	0	4	0	2	7	9
374918	1	7	1	0	0	119	68	32	0	15	0	0	5	4	0	0	2	0
64344	16	42	17	1415	13	7	5	2	337	41	155	15	9	14	172	18	434	78
5536	1652	844	1125	678	1329	1501	2051	1694	694	868	440	1132	1325	1507	667	1939	613	885
105372426	121	93	128	43	73	122	121	89	63	107	40	64	59	171	123	94	46	75
83987	54	81	36	144	11	35	25	68	77	166	21	45	101	252	10	85	65	143
55228	56	55	34	364	9	50	10	27	19	53	10	9	48	89	20	70	106	168
100506012	5	2	6	7	10	8	5	5	8	7	2	2	3	6	14	7	5	4
57469	20	37	18	135	4	13	6	22	65	88	19	11	36	92	22	38	59	63
808	7510	4091	4553	4260	3821	6423	6310	7329	3180	3720	3929	5353	5493	6176	5119	8286	5351	1950
5739	1973	1060	1243	1196	1020	1998	1646	1868	995	1355	1080	1302	1541	2265	2188	2057	1443	594
94235	6	6	6	40	0	0	3	0	18	9	13	2	1	11	29	5	24	8
147906	33	213	81	2448	19	67	56	93	260	156	145	112	131	408	96	139	616	385
100506068	1	4	1	9	0	1	2	0	4	3	2	1	2	0	0	1	2	1
25865	1599	1113	1092	1101	558	765	755	1157	964	917	1364	1405	1094	1049	1414	1380	1611	714
100422913	0	2	3	2	3	2	0	0	2	1	5	2	2	0	6	0	2	2
107987269	123	113	94	106	58	52	54	107	87	73	137	143	108	45	30	154	144	78
29888	3635	2194	2604	1594	1974	2611	1991	2496	1494	2723	1301	2283	2376	2391	1532	3038	1630	1453
79147	333	267	229	354	260	318	186	361	283	201	191	354	190	281	199	260	206	264
6510	7379	3865	5820	381	2741	4281	4125	3633	1970	4082	797	4957	5467	6439	1944	6514	1140	1404
107985273	2	0	0	0	1	0	3	1	0	1	0	1	0	1	2	2	0	0
100170220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1175	2285	847	1110	716	1405	2513	2814	1973	910	1689	660	1247	1883	4032	2395	2460	1076	744
2909	2123	1791	2196	2857	475	1429	858	1888	1771	1255	2513	1924	1268	826	1045	1090	3331	988
4861	34	13	7	9	12	8	23	14	4	28	12	11	4	18	40	35	13	9
54958	346	204	235	110	190	331	283	204	152	324	79	144	180	579	489	336	172	94
23211	1447	1213	1355	1297	625	1078	611	1398	716	1187	846	1430	981	649	483	920	1130	671
10055	2885	1241	1796	1922	1272	2556	2298	2591	759	1492	560	1319	2001	2718	861	2618	1111	701
27113	965	446	616	195	576	434	785	849	163	414	234	363	722	1094	286	631	223	204
100422899	2	4	6	0	0	0	4	1	5	1	2	1	4	4	2	2	0	3
100422832	2	4	6	0	0	0	3	1	5	1	2	1	4	4	2	2	0	3
26093	544	475	472	444	259	446	285	420	503	561	222	364	453	614	607	427	429	329
255783	301	332	217	350	90	148	120	189	326	605	162	175	182	570	757	306	324	374
105372427	6	4	7	3	0	8	4	7	0	6	1	1	4	8	0	7	2	3
728	211	313	267	266	58	94	299	334	418	260	53	168	807	1243	116	420	116	641
27202	14	35	25	16	50	4	15	12	222	29	8	17	34	46	12	23	22	41
9704	821	751	1235	257	407	902	705	969	298	965	161	870	751	650	254	781	219	433
56917	79	117	62	254	14	64	93	106	115	220	43	72	171	484	71	117	128	309
6543	2	32	22	727	0	15	0	1	8	9	24	1	8	10	0	7	131	6
11133	129	88	120	109	115	222	174	149	95	119	44	161	171	219	126	142	87	69
100505681	182	147	151	132	133	153	139	130	81	120	87	109	98	105	58	189	194	62
8775	4269	3077	3587	2575	2659	3074	2399	2807	2173	3026	1936	2451	1887	2820	3640	4323	3877	1289
84215	4	21	39	18	1	5	9	4	18	4	3	1	1	1	1	2	6	5
29998	784	760	807	655	333	477	241	475	482	808	481	848	351	329	442	558	1134	464
30846	812	1544	951	5458	179	779	321	1131	3158	1564	814	1079	1181	2680	586	1038	1873	2531
29997	7795	5147	6166	4751	6033	4485	3865	4221	3126	5095	1453	2708	4589	6073	4970	6002	2935	3120
692091	7	7	9	2	8	22	16	9	6	9	5	5	5	30	6	7	5	1
106144593	130	93	103	83	113	68	71	70	51	97	23	34	53	71	100	108	55	63
6415	4646	2069	2730	5139	4101	2772	4725	2892	3190	3030	1468	3058	2518	3772	4440	5062	4499	1459
284355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1406	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0
102725176	0	0	0	0	0	0	22	41	0	0	11	0	0	0	0	0	0	0
6822	3	8	11	0	0	0	90	191	1	1	20	8	0	0	1	0	0	1
100126800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100126798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100169951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100126799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100170219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100169959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100170225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64100	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
56344	11	8	6	13	1	5	6	7	7	8	7	5	4	13	13	14	11	6
8605	73	77	64	124	13	54	50	64	68	66	69	32	77	105	96	118	76	100
106144526	13	11	9	16	2	11	8	11	8	13	14	7	16	30	26	17	14	17
3978	1495	622	910	151	632	1472	1011	1467	256	764	220	887	1010	1089	285	1453	268	372
107985293	0	0	2	0	0	0	3	6	0	1	5	2	2	1	0	1	0	0
374920	223	140	131	206	44	127	53	137	146	179	86	117	101	147	74	143	159	82
22900	345	505	459	484	393	236	142	213	513	323	329	376	425	391	223	396	268	359
100505812	50	33	36	29	64	42	41	42	52	34	23	24	45	64	40	68	23	49
105372429	0	0	1	1	1	2	0	0	0	0	1	0	0	2	0	0	1	0
163071	1	11	26	1	0	22	2	6	0	5	1	6	8	4	3	0	1	3
93233	14	2	10	11	2	23	11	14	13	15	9	11	9	8	10	12	10	24
2014	365	404	229	1236	129	326	443	403	398	474	265	279	565	1476	372	608	602	632
55260	257	203	193	217	163	178	251	197	182	135	129	191	192	144	135	257	177	138
23546	37	0	1	0	15	8	4	1	1	0	1	2	9	13	1	15	1	4
10945	9822	5766	6681	2723	7932	9472	7912	7873	3506	6092	2968	6160	7600	11911	5869	9669	4641	3883
107984140	70	13	20	6	4	13	3	3	5	27	0	30	4	5	8	53	1	26
2906	2034	548	877	14	752	2281	22	51	24	2036	8	1775	1389	1579	15	1615	36	658
83743	1021	557	753	405	751	1126	1170	1213	265	544	191	621	1173	1443	439	956	276	495
3770	38	37	55	19	15	69	12	20	20	88	8	20	17	24	25	22	11	18
9266	1693	1539	1378	994	1129	1251	1338	1429	1588	1836	904	1807	1298	1845	1995	1538	1511	1485
114783	153	466	653	27	12	598	60	46	26	629	14	360	194	226	31	114	101	310
6820	1187	365	479	34	311	1305	268	179	14	1256	12	1130	265	307	25	1049	111	147
54854	1901	1740	1518	966	1716	826	280	495	2248	1112	1670	2351	1122	1037	2818	987	2828	1012
171169	8	43	52	30	33	25	8	6	108	39	39	65	14	8	145	15	48	49
6141	27559	11491	16804	5116	26622	26335	31440	21483	6697	20264	3459	10598	23507	35631	13989	28879	6552	10356
56848	543	619	773	391	411	415	425	654	521	514	436	1185	498	487	413	547	1034	437
1628	176	260	366	277	114	356	181	221	240	300	140	201	192	246	293	186	341	220
770	37	72	78	306	19	99	150	163	65	59	47	54	48	67	54	85	126	84
653677	22	22	28	38	20	14	26	18	13	20	20	37	18	22	37	27	45	20
126147	20	20	22	35	1	12	0	10	8	13	11	9	2	1	19	7	13	16
105372431	4	12	10	12	2	2	2	2	3	9	3	5	1	0	8	3	5	4
2524	1179	880	686	390	1123	922	676	575	718	523	804	1581	1238	968	1792	939	1263	683
105447645	383	257	201	108	319	256	198	179	143	122	224	469	364	162	175	324	370	184
284358	34	35	64	87	24	56	25	21	30	41	23	23	12	19	12	21	52	24
54922	149	172	153	566	65	173	118	146	493	219	131	121	217	602	250	163	194	296
284359	2	5	1	3	0	13	4	0	9	6	0	1	0	0	0	2	0	2
2523	115	94	149	30	99	349	247	160	55	108	20	71	195	281	22	86	15	44
